name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.53,1.33,1.4461538461538461,1.45,1.3999999999999999,1.5
psg,a,3.25,2.18,2.5807692307692305,2.5499999999999998,2.3799999999999999,2.75
malmo ff,a,501.0,67.0,323.16666666666669,301.0,188.5,501.0
shakhtar donetsk,a,1001.0,251.0,581.0,501.0,351.0,876.0
man utd,b,2.25,1.99,2.1800000000000002,2.2000000000000002,2.2000000000000002,2.2000000000000002
wolfsburg,b,2.5,2.1,2.3115384615384618,2.3700000000000001,2.2000000000000002,2.3799999999999999
cska moscow,b,8.5,5.27,6.5592307692307692,6.0,6.0,7.0
psv,b,21.0,13.0,15.507692307692308,15.0,15.0,17.0
atletico madrid,c,1.83,1.67,1.7341666666666666,1.71,1.6699999999999999,1.8075000000000001
benfica,c,2.75,1.95,2.1625000000000001,2.1500000000000004,2.0,2.25
galatasaray,c,26.0,7.5,17.041666666666668,18.0,15.5,19.0
fc astana,c,2501.0,501.0,1682.8181818181818,2001.0,1001.0,2001.0
juventus,d,1.8,1.66,1.7275,1.73,1.7149999999999999,1.7349999999999999
man city,d,2.38,2.1,2.2108333333333334,2.2000000000000002,2.1499999999999999,2.25
sevilla,d,21.0,13.0,16.833333333333332,17.0,16.5,17.0
monchengladbach,d,151.0,51.0,84.25,74.0,67.0,101.0
barcelona,e,1.06,1.0,1.0494736842105263,1.05,1.05,1.0600000000000001
bayer leverkusen,e,13.0,1.62,10.4785,11.0,10.75,11.0
roma,e,21.0,2.5,17.955000000000002,19.0,17.0,21.0
bate borisov,e,251.0,11.0,127.10526315789474,101.0,101.0,176.0
bayern munich,f,1.14,1.08,1.1125,1.1100000000000001,1.1000000000000001,1.1200000000000001
arsenal,f,11.0,4.59,9.5519047619047619,10.0,9.0,10.0
olympiakos,f,12.0,9.0,10.75,10.5,10.0,12.0
din zagreb,f,301.0,81.0,158.0,176.0,101.0,201.0
porto,g,1.73,1.46,1.6285000000000001,1.6200000000000001,1.6200000000000001,1.6499999999999999
chelsea,g,2.7,2.2,2.5326315789473681,2.5,2.5,2.6200000000000001
dynamo kiev,g,13.0,5.36,10.068000000000001,10.0,10.0,11.0
maccabi tel aviv,g,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
valencia,h,51.0,1.57,6.118095238095238,4.0,3.75,4.0
porto,h,51.0,51.0,51.0,51.0,51.0,51.0
zenit,h,67.0,1.17,4.5095000000000001,1.22,1.2,1.25
shakhtar donetsk,h,251.0,251.0,251.0,251.0,251.0,251.0
lyon,h,301.0,34.0,67.299999999999997,51.0,51.0,51.0
gent,h,1501.0,151.0,218.5,151.0,151.0,151.0
bate borisov,h,2001.0,2001.0,2001.0,2001.0,2001.0,2001.0
