name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.8,1.8630434782608696,1.8999999999999999,1.8,1.8999999999999999
atletico madrid,a,2.8,2.25,2.4943478260869565,2.5,2.3999999999999999,2.6000000000000001
olympiakos,a,7.0,5.5,6.503043478260869,6.5,6.0,7.0
malmo ff,a,151.0,50.0,99.217391304347828,101.0,93.0,101.0
real madrid,b,1.22,1.16,1.192608695652174,1.2,1.1899999999999999,1.2
liverpool,b,4.8,3.75,4.4230434782608699,4.5,4.3300000000000001,4.5
basel,b,81.0,7.08,37.960000000000001,34.0,25.5,41.0
ludogorets razgrad,b,226.0,21.0,115.95652173913044,101.0,88.0,151.0
zenit,c,2.8,2.2,2.5868181818181815,2.6499999999999999,2.5,2.75
monaco,c,3.5,3.0,3.2713636363636365,3.25,3.25,3.2949999999999995
bayer leverkusen,c,4.0,3.33,3.6813636363636362,3.75,3.5,3.75
benfica,c,9.5,5.0,7.1113636363636354,7.0,6.125,8.0
dortmund,d,1.55,1.38,1.4921739130434784,1.5,1.4449999999999998,1.53
arsenal,d,3.75,2.92,3.2569565217391303,3.25,3.0700000000000003,3.3250000000000002
galatasaray,d,15.0,9.0,11.953913043478261,12.0,11.0,13.0
anderlecht,d,29.0,18.9,22.778260869565216,21.0,21.0,26.0
bayern munich,e,1.5,1.02,1.3746153846153848,1.3999999999999999,1.3999999999999999,1.4199999999999999
man city,e,5.5,1.01,4.2569230769230773,4.5,4.0,4.5
roma,e,8.22,5.0,6.4399999999999995,6.0,6.0,7.0
cska moscow,e,126.0,1.51,96.03923076923077,101.0,101.0,101.0
barcelona,f,1.41,1.25,1.3153846153846156,1.3,1.25,1.3600000000000001
psg,f,3.75,2.9,3.4576923076923078,3.5,3.2000000000000002,3.75
ajax,f,26.0,17.0,20.892307692307693,21.0,19.0,23.0
apoel nicosia,f,301.0,67.0,130.76923076923077,126.0,101.0,126.0
chelsea,g,1.36,1.25,1.2884615384615385,1.28,1.26,1.3
schalke 04,g,5.56,3.75,4.4269230769230763,4.3300000000000001,4.0,4.75
sporting lisbon,g,13.0,9.17,11.166923076923077,11.0,10.0,12.0
maribor,g,101.0,1.01,83.462307692307689,101.0,81.0,101.0
porto,h,2.2,1.75,1.8999999999999999,1.8500000000000001,1.75,1.9099999999999999
athletic bilbao,h,3.75,2.77,3.3246153846153845,3.5,3.2000000000000002,3.5
shakhtar donetsk,h,4.5,3.25,4.0130769230769232,4.0,3.75,4.3300000000000001
bate borisov,h,101.0,23.0,62.0,67.0,51.0,81.0
