name,group,max,min,mean,median,twentyfive,seventyfive
Man Utd,a,1.67,1.5,1.5726315789473688,1.5700000000000001,1.55,1.6000000000000001
Shakhtar Donetsk,a,4.0,3.38,3.7973684210526311,3.75,3.75,4.0
Bayer Leverkusen,a,6.0,4.4,5.6257894736842102,6.0,5.5,6.0
Real Sociedad,a,67.0,23.0,38.578947368421055,34.0,34.0,41.0
Real Madrid,b,1.1,1.0,1.0689473684210526,1.0800000000000001,1.0649999999999999,1.0800000000000001
Juventus,b,11.0,5.17,7.5631578947368414,7.0,7.0,8.0
Galatasaray,b,34.0,25.0,29.631578947368421,29.0,26.0,34.0
FC Copenhagen,b,301.0,89.0,219.36842105263159,251.0,151.0,275.5
PSG,c,1.16,1.07,1.1178947368421053,1.1200000000000001,1.1000000000000001,1.1299999999999999
Benfica,c,7.5,5.46,6.3268421052631574,6.0,6.0,6.5
Olympiakos,c,29.0,12.2,22.010526315789473,21.0,19.0,26.0
Anderlecht,c,251.0,67.0,162.42105263157896,151.0,138.5,200.5
Bayern Munich,d,1.12,1.05,1.0884210526315792,1.0800000000000001,1.0800000000000001,1.105
Man City,d,9.36,4.49,7.3868421052631588,7.5,7.0,8.0
CSKA Moscow,d,29.0,15.0,22.126315789473683,23.0,19.199999999999999,25.5
Plzen,d,751.0,128.0,362.42105263157896,251.0,251.0,501.0
Chelsea,e,1.7,1.5,1.620526315789474,1.6200000000000001,1.6000000000000001,1.6549999999999998
Schalke 04,e,2.75,2.11,2.3963157894736837,2.3799999999999999,2.335,2.4900000000000002
Basel,e,21.0,9.0,16.284210526315793,17.0,14.050000000000001,19.0
Steaua Bucharest,e,251.0,101.0,198.84210526315789,201.0,151.0,251.0
Arsenal,f,1.75,1.61,1.7010526315789469,1.7,1.6699999999999999,1.73
Bor Dortmund,f,2.9,2.48,2.7715789473684205,2.75,2.75,2.8599999999999999
Napoli,f,8.22,6.0,6.7242105263157894,7.0,6.5,7.0
Marseille,f,126.0,56.0,100.05263157894737,101.0,100.0,101.0
Atletico Madrid,g,1.2,1.03,1.1489473684210523,1.1599999999999999,1.1399999999999999,1.1699999999999999
Porto,g,7.0,1.4,5.5657894736842115,5.5,5.5,6.0
Zenit St Petersburg,g,17.0,2.5,13.978947368421053,15.0,13.699999999999999,15.0
Austria Vienna,g,301.0,34.0,173.15789473684211,201.0,101.0,226.0
Barcelona,h,1.05,1.0,1.0321052631578946,1.03,1.03,1.04
AC Milan,h,10.0,1.06,8.5057894736842119,9.0,8.5,9.0
Ajax,h,151.0,8.0,86.684210526315795,81.0,75.0,101.0
Celtic,h,501.0,26.0,232.05263157894737,251.0,200.5,251.0
