name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.8563636363636364,1.8650000000000002,1.8,1.8999999999999999
atletico madrid,a,2.75,2.25,2.4859090909090908,2.5,2.3999999999999999,2.6150000000000002
olympiakos,a,7.0,5.5,6.5477272727272728,6.5,6.125,7.0
malmo ff,a,151.0,50.0,99.0,101.0,85.75,101.0
real madrid,b,1.22,1.17,1.1918181818181817,1.2,1.1799999999999999,1.2
liverpool,b,4.8,4.0,4.4363636363636365,4.5,4.3300000000000001,4.5
basel,b,81.0,1.02,38.773636363636363,34.0,26.0,47.75
ludogorets razgrad,b,226.0,18.5,111.61363636363636,101.0,82.0,151.0
zenit,c,2.75,2.15,2.5504761904761906,2.5499999999999998,2.5,2.6499999999999999
monaco,c,3.75,3.0,3.3276190476190473,3.25,3.25,3.5
bayer leverkusen,c,4.0,3.47,3.6633333333333336,3.6099999999999999,3.5,3.75
benfica,c,9.5,6.0,7.3961904761904762,7.5,6.5,8.0
dortmund,d,1.55,1.4,1.4852380952380952,1.5,1.4399999999999999,1.53
arsenal,d,3.75,3.0,3.3057142857142856,3.25,3.2000000000000002,3.5
galatasaray,d,15.0,9.0,12.209523809523809,13.0,11.0,13.0
anderlecht,d,29.0,19.0,23.238095238095237,23.0,21.0,26.0
bayern munich,e,1.5,1.29,1.3886363636363637,1.3999999999999999,1.3600000000000001,1.3999999999999999
man city,e,5.5,3.81,4.5122727272727268,4.5,4.3300000000000001,4.5
roma,e,7.65,5.0,6.3636363636363633,6.5,6.0,6.5
cska moscow,e,151.0,76.0,105.27272727272727,101.0,101.0,119.75
barcelona,f,1.36,1.24,1.2871428571428571,1.25,1.25,1.3300000000000001
psg,f,3.75,3.2,3.5752380952380953,3.75,3.4500000000000002,3.75
ajax,f,26.0,17.0,21.576190476190476,21.0,21.0,23.0
apoel nicosia,f,301.0,67.0,134.47619047619048,126.0,126.0,126.0
chelsea,g,1.36,1.25,1.2995238095238095,1.3,1.28,1.3300000000000001
schalke 04,g,4.75,3.75,4.211904761904762,4.04,4.0,4.3300000000000001
sporting lisbon,g,13.0,8.57,11.100952380952382,11.0,11.0,12.0
maribor,g,101.0,51.0,89.0,101.0,81.0,101.0
porto,h,1.91,1.73,1.8295238095238096,1.8300000000000001,1.77,1.9099999999999999
athletic bilbao,h,3.75,2.94,3.3719047619047622,3.4199999999999999,3.2000000000000002,3.5
shakhtar donetsk,h,4.33,3.5,3.9438095238095237,4.0,3.9399999999999999,4.0
bate borisov,h,101.0,29.0,69.476190476190482,76.0,67.0,81.0
