name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.875,1.8999999999999999,1.8075000000000001,1.9074999999999998
atletico madrid,a,2.8,2.12,2.4578571428571427,2.5499999999999998,2.2999999999999998,2.6000000000000001
olympiakos,a,7.5,5.5,6.4685714285714289,6.5,6.0,7.0
malmo ff,a,151.0,50.0,91.928571428571431,101.0,70.5,101.0
real madrid,b,1.22,1.12,1.1899999999999999,1.2,1.1775,1.2
liverpool,b,4.8,3.75,4.3933333333333335,4.5,4.3300000000000001,4.5
basel,b,81.0,5.66,35.450588235294113,26.0,25.0,34.0
ludogorets razgrad,b,226.0,20.0,112.23529411764706,101.0,76.0,151.0
zenit,c,2.88,2.38,2.6857142857142859,2.75,2.6524999999999999,2.75
monaco,c,3.5,2.86,3.2007142857142861,3.25,3.0,3.25
bayer leverkusen,c,4.0,3.28,3.6807142857142856,3.75,3.5,3.75
benfica,c,9.0,5.0,6.54,6.25,6.0,6.875
dortmund,d,1.57,1.4,1.5253333333333332,1.53,1.51,1.5600000000000001
arsenal,d,3.75,1.17,3.0493749999999999,3.0,3.0,3.3499999999999996
galatasaray,d,15.0,2.41,10.960666666666667,11.0,9.0,13.0
anderlecht,d,29.0,18.6,21.84,21.0,20.0,22.0
bayern munich,e,1.62,1.37,1.5509999999999999,1.5700000000000001,1.5274999999999999,1.6000000000000001
man city,e,3.25,1.42,3.0330000000000004,3.0750000000000002,3.0,3.2125000000000004
roma,e,10.0,1.49,8.3105000000000011,9.0,8.0,9.0
cska moscow,e,51.0,1.84,38.292000000000002,41.0,40.75,41.0
barcelona,f,1.5,1.12,1.3980000000000001,1.3999999999999999,1.3600000000000001,1.45
psg,f,3.5,2.62,3.0475000000000003,3.0,2.9125000000000005,3.25
ajax,f,26.0,1.48,19.454000000000001,20.0,18.0,21.25
apoel nicosia,f,101.0,51.0,74.368421052631575,67.0,67.0,81.0
chelsea,g,1.3,1.2,1.2404999999999999,1.23,1.2,1.29
schalke 04,g,6.5,1.23,5.2119999999999997,5.5,5.0,5.5149999999999997
sporting lisbon,g,12.0,1.35,9.1760000000000002,10.0,8.0,11.0
maribor,g,101.0,1.69,73.4345,81.0,66.75,82.25
porto,h,2.5,1.31,2.2328571428571431,2.25,2.2000000000000002,2.3799999999999999
athletic bilbao,h,2.88,1.33,2.6476190476190475,2.75,2.6200000000000001,2.7999999999999998
shakhtar donetsk,h,4.33,1.37,3.8123809523809524,4.0,3.75,4.0
bate borisov,h,30.0,21.0,26.350000000000001,26.0,25.25,29.0
