name,group,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
barcelona,f,,1.44,1.44,1.47,1.44,,1.5,1.5,1.53,1.5,1.5,1.4,1.53,1.5,,1.5,1.55,,1.5,1.5,,1.5,1.48,1.02,
psg,f,,2.62,2.62,2.7,2.63,,2.5,2.5,2.38,2.6,2.5,2.75,2.38,2.5,,2.5,2.3,,2.5,2.6,,2.6,2.37,2.22,
