name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.8586956521739131,1.8799999999999999,1.8,1.8999999999999999
atletico madrid,a,2.75,2.25,2.4969565217391305,2.5,2.3999999999999999,2.6200000000000001
olympiakos,a,7.0,5.5,6.5843478260869563,6.5,6.3700000000000001,7.0
malmo ff,a,151.0,50.0,101.1304347826087,101.0,100.5,101.0
real madrid,b,1.24,1.17,1.1952173913043478,1.2,1.1799999999999999,1.2
liverpool,b,4.8,4.0,4.447826086956522,4.5,4.3300000000000001,4.5
basel,b,81.0,20.0,42.086956521739133,34.0,26.0,50.5
ludogorets razgrad,b,226.0,21.0,120.8695652173913,101.0,100.5,151.0
zenit,c,2.75,2.15,2.5395454545454546,2.5350000000000001,2.5,2.6499999999999999
monaco,c,3.75,3.0,3.333181818181818,3.25,3.25,3.5
bayer leverkusen,c,4.0,3.5,3.6740909090909089,3.7050000000000001,3.5,3.75
benfica,c,9.5,6.0,7.4095454545454542,7.5,6.5,8.0
dortmund,d,1.55,1.4,1.4863636363636366,1.5,1.4399999999999999,1.53
arsenal,d,4.04,3.0,3.3245454545454547,3.25,3.2125000000000004,3.4624999999999999
galatasaray,d,15.0,9.0,12.245454545454544,13.0,11.1,13.0
anderlecht,d,29.0,19.0,23.363636363636363,23.0,21.0,26.0
bayern munich,e,1.5,1.29,1.3860869565217391,1.3999999999999999,1.3600000000000001,1.3999999999999999
man city,e,5.5,3.76,4.5300000000000002,4.5,4.3300000000000001,4.5
roma,e,7.65,5.0,6.3913043478260869,6.5,6.0,6.5
cska moscow,e,151.0,76.0,106.30434782608695,101.0,101.0,120.0
barcelona,f,1.36,1.2,1.2827272727272727,1.2650000000000001,1.25,1.3
psg,f,4.23,3.2,3.6536363636363633,3.75,3.5,3.75
ajax,f,52.0,17.0,23.068181818181817,22.0,21.0,23.0
apoel nicosia,f,301.0,67.0,135.68181818181819,126.0,126.0,144.75
chelsea,g,1.36,1.25,1.3013636363636365,1.3,1.2825,1.3300000000000001
schalke 04,g,4.75,3.75,4.2359090909090904,4.2650000000000006,4.0,4.3300000000000001
sporting lisbon,g,13.0,9.34,11.151818181818182,11.0,11.0,11.75
maribor,g,101.0,51.0,89.727272727272734,101.0,81.0,101.0
porto,h,1.91,1.75,1.8322727272727273,1.8300000000000001,1.7925,1.8999999999999999
athletic bilbao,h,3.75,3.0,3.3863636363636362,3.4350000000000001,3.25,3.5
shakhtar donetsk,h,4.33,3.5,3.9640909090909089,4.0,3.9550000000000001,4.0
bate borisov,h,101.0,29.0,71.181818181818187,81.0,67.0,81.0
