name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.04,1.01,1.0305555555555557,1.0350000000000001,1.02,1.04
psg,a,13.0,8.0,10.786842105263156,11.0,10.0,11.0
malmo ff,a,201.0,201.0,201.0,201.0,201.0,201.0
shakhtar donetsk,a,501.0,501.0,501.0,501.0,501.0,501.0
man utd,b,1.57,1.4,1.5115000000000001,1.52,1.5,1.53
wolfsburg,b,4.2,3.38,3.8765000000000001,3.9750000000000001,3.75,4.0
psv,b,8.5,6.5,7.3689999999999998,7.0,7.0,8.0
cska moscow,b,26.0,13.6,19.305,21.0,16.0,21.0
benfica,c,1.4,1.25,1.3250000000000002,1.3300000000000001,1.3,1.3574999999999999
atletico madrid,c,4.0,2.65,3.1336842105263156,3.2000000000000002,3.0,3.25
galatasaray,c,251.0,101.0,168.44444444444446,151.0,151.0,198.25
man city,d,1.53,1.44,1.4872222222222222,1.5,1.4425000000000001,1.5150000000000001
juventus,d,2.62,2.38,2.52,2.5,2.5,2.5750000000000002
sevilla,d,1001.0,501.0,539.46153846153845,501.0,501.0,501.0
barcelona,e,1.03,1.0,1.0094444444444446,1.01,1.01,1.01
bate borisov,e,15.0,15.0,15.0,15.0,15.0,15.0
roma,e,26.0,1.29,19.244499999999999,20.5,16.649999999999999,26.0
bayer leverkusen,e,151.0,3.75,77.4375,81.0,63.0,81.0
bayern munich,f,1.06,1.01,1.024,1.02,1.02,1.02
olympiakos,f,19.0,7.21,13.533809523809524,13.0,12.0,15.0
porto,g,1.45,1.25,1.3400000000000001,1.3300000000000001,1.3,1.3924999999999998
chelsea,g,3.5,2.7,3.1477777777777778,3.25,2.9100000000000001,3.25
dynamo kiev,g,151.0,9.15,77.286111111111111,101.0,43.5,101.0
zenit,h,1.02,1.0,1.01,1.01,1.01,1.01
valencia,h,21.0,11.2,16.589473684210525,17.0,13.0,19.0
porto,h,67.0,67.0,67.0,67.0,67.0,67.0
lyon,h,1001.0,51.0,526.0,526.0,288.5,763.5
gent,h,1001.0,151.0,576.0,576.0,363.5,788.5
shakhtar donetsk,h,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
bate borisov,h,2001.0,2001.0,2001.0,2001.0,2001.0,2001.0
