name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,1.62,1.43,1.5294736842105265,1.53,1.5,1.5700000000000001
juventus,a,4.33,2.75,3.5742105263157895,3.6000000000000001,3.3250000000000002,3.75
olympiakos,a,6.5,5.46,5.9010526315789473,6.0,5.5,6.0
malmo ff,a,301.0,48.0,210.10526315789474,251.0,163.5,251.0
real madrid,b,1.01,1.0,1.00125,1.0,1.0,1.0
liverpool,b,105.0,34.0,54.4375,51.0,51.0,51.0
ludogorets razgrad,b,301.0,101.0,222.19999999999999,251.0,201.0,251.0
basel,b,501.0,41.0,107.2,67.0,67.0,81.0
bayer leverkusen,c,2.35,1.83,2.1060000000000003,2.1000000000000001,2.0374999999999996,2.1699999999999999
zenit,c,3.75,3.1,3.3630000000000004,3.3650000000000002,3.25,3.3999999999999999
monaco,c,4.0,3.2,3.649,3.605,3.5,3.75
benfica,c,26.0,15.0,19.619999999999997,19.199999999999999,18.0,21.0
dortmund,d,1.3,1.17,1.2488888888888889,1.2650000000000001,1.22,1.29
arsenal,d,4.89,3.4,3.8816666666666668,3.75,3.5125000000000002,4.0
galatasaray,d,501.0,41.0,130.94444444444446,73.0,51.0,176.0
anderlecht,d,1001.0,24.0,203.94444444444446,101.0,67.0,201.0
bayern munich,e,1.08,1.01,1.0426315789473686,1.05,1.0350000000000001,1.05
roma,e,26.0,9.0,12.629999999999999,12.0,9.0,13.0
man city,e,36.0,23.0,27.368421052631579,26.0,26.0,27.5
cska moscow,e,2001.0,89.0,390.10000000000002,251.0,238.5,501.0
barcelona,f,1.67,1.53,1.5777777777777779,1.5700000000000001,1.55,1.6000000000000001
psg,f,2.44,2.1,2.2666666666666666,2.2749999999999999,2.2125000000000004,2.2999999999999998
ajax,f,126.0,71.0,102.11111111111111,101.0,101.0,101.0
apoel nicosia,f,1001.0,95.0,506.52941176470586,501.0,501.0,501.0
chelsea,g,1.11,1.07,1.0935000000000001,1.1000000000000001,1.0800000000000001,1.1000000000000001
schalke 04,g,8.22,5.85,6.6284999999999998,6.5,6.375,7.0
sporting lisbon,g,126.0,15.0,71.599999999999994,67.0,61.75,81.0
maribor,g,476.0,101.0,180.42105263157896,151.0,151.0,191.0
porto,h,1.57,1.33,1.4652631578947368,1.5,1.4399999999999999,1.5
shakhtar donetsk,h,3.25,2.3,2.7357894736842105,2.75,2.6200000000000001,2.75
athletic bilbao,h,67.0,29.0,49.526315789473685,51.0,47.5,51.0
bate borisov,h,101.0,51.0,67.368421052631575,67.0,61.5,67.0
