name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.8556521739130434,1.8600000000000001,1.8,1.8999999999999999
atletico madrid,a,2.8,2.25,2.4921739130434784,2.5,2.3999999999999999,2.6100000000000003
olympiakos,a,7.0,5.5,6.497826086956521,6.5,6.0,7.0
malmo ff,a,151.0,50.0,99.043478260869563,101.0,91.0,101.0
real madrid,b,1.22,1.16,1.1921739130434781,1.2,1.1799999999999999,1.2
liverpool,b,4.8,4.0,4.4308695652173915,4.5,4.3300000000000001,4.5
basel,b,81.0,10.0,38.695652173913047,34.0,26.0,41.0
ludogorets razgrad,b,226.0,21.0,116.0,101.0,88.5,151.0
zenit,c,2.75,2.2,2.5749999999999997,2.5750000000000002,2.5,2.75
monaco,c,3.5,3.0,3.2781818181818183,3.25,3.25,3.3224999999999998
bayer leverkusen,c,4.0,3.38,3.6613636363636362,3.6749999999999998,3.5,3.75
benfica,c,9.5,6.0,7.250454545454545,7.29,6.4474999999999998,8.0
dortmund,d,1.55,1.4,1.4847826086956522,1.5,1.4399999999999999,1.53
arsenal,d,3.75,2.94,3.278695652173913,3.25,3.1000000000000001,3.4249999999999998
galatasaray,d,15.0,9.0,12.179565217391303,13.0,11.0,13.0
anderlecht,d,29.0,19.0,22.973913043478259,21.0,21.0,26.0
bayern munich,e,1.5,1.29,1.3869565217391304,1.3999999999999999,1.3600000000000001,1.3999999999999999
man city,e,5.5,4.0,4.5365217391304347,4.5,4.3300000000000001,4.5
roma,e,7.65,5.0,6.3869565217391306,6.5,6.0,6.5
cska moscow,e,151.0,74.0,106.1304347826087,101.0,101.0,126.0
barcelona,f,1.36,1.22,1.2843478260869565,1.28,1.25,1.3
psg,f,3.75,3.2,3.5804347826086955,3.75,3.4750000000000001,3.75
ajax,f,26.0,16.5,21.482608695652175,21.0,21.0,23.0
apoel nicosia,f,301.0,67.0,135.7391304347826,126.0,126.0,151.0
chelsea,g,1.36,1.23,1.2956521739130435,1.3,1.28,1.3300000000000001
schalke 04,g,4.75,3.75,4.2239130434782615,4.2999999999999998,4.0,4.415
sporting lisbon,g,13.0,8.95,11.152173913043478,11.0,11.0,12.0
maribor,g,101.0,51.0,89.086956521739125,101.0,81.0,101.0
porto,h,1.91,1.72,1.8300000000000001,1.8300000000000001,1.7850000000000001,1.8900000000000001
athletic bilbao,h,3.75,2.94,3.3721739130434782,3.4199999999999999,3.2250000000000001,3.5
shakhtar donetsk,h,4.33,3.5,3.9634782608695649,4.0,3.9699999999999998,4.0
bate borisov,h,101.0,29.0,70.652173913043484,74.0,67.0,81.0
