name,group,max,min,mean,median
Bayer Leverkusen,a,1.86,1.73,1.8200000000000001,1.8300000000000001
Shakhtar Donetsk,a,2.0,1.83,1.8866666666666667,1.8500000000000001
Juventus,b,1.33,1.28,1.2941666666666667,1.29
Galatasaray,b,3.94,3.2,3.4241666666666668,3.4500000000000002
Olympiakos,c,1.15,1.1,1.1233333333333333,1.1200000000000001
Benfica,c,5.94,5.0,5.3908333333333331,5.5
Schalke 04,e,1.73,1.6,1.6771428571428573,1.6699999999999999
Basel,e,2.2,2.0,2.0921428571428571,2.1000000000000001
Arsenal,f,1.05,1.02,1.03,1.0249999999999999
Bor Dortmund,f,1.18,1.14,1.1557142857142857,1.1499999999999999
Napoli,f,4.04,3.5,3.8599999999999999,4.0
Zenit St Petersburg,g,1.13,1.07,1.0914285714285714,1.0950000000000002
Porto,g,7.65,6.0,6.5821428571428573,6.5
AC Milan,h,1.18,1.12,1.1399999999999999,1.1399999999999999
Ajax,h,6.0,4.0,5.1264285714285709,5.1349999999999998
