name,group,max,min,mean,median
psg,a,1.02,1.0,1.01,1.01
real madrid,a,1.02,1.0,1.008,1.01
malmo ff,a,51.0,5.75,23.25,15.0
shakhtar donetsk,a,67.0,5.75,35.535714285714285,34.0
man utd,b,1.33,1.22,1.2625,1.25
wolfsburg,b,1.33,1.22,1.2875000000000001,1.29
cska moscow,b,3.1,2.75,2.92625,2.9399999999999999
psv,b,5.5,4.0,4.6037499999999998,4.5
atletico madrid,c,1.1,1.04,1.0644444444444445,1.0600000000000001
benfica,c,1.29,1.08,1.1425000000000001,1.125
galatasaray,c,4.5,2.62,3.4033333333333333,3.2999999999999998
fc astana,c,101.0,25.0,53.0,37.5
juventus,d,1.17,1.07,1.1120000000000001,1.105
man city,d,1.22,1.11,1.149,1.1349999999999998
sevilla,d,3.75,3.04,3.399,3.375
monchengladbach,d,17.0,7.0,13.005000000000001,15.0
barcelona,e,1.02,1.0,1.004,1.0
bayer leverkusen,e,1.75,1.45,1.609,1.6100000000000001
roma,e,2.6,2.15,2.3875000000000002,2.3849999999999998
bate borisov,e,21.0,10.0,13.469999999999999,13.0
bayern munich,f,1.03,1.0,1.0123529411764707,1.01
olympiakos,f,1.57,1.44,1.5142857142857142,1.5
arsenal,f,2.75,2.25,2.5233333333333334,2.5
din zagreb,f,26.0,13.0,17.509523809523809,16.699999999999999
porto,g,1.1,1.05,1.0785714285714287,1.0800000000000001
chelsea,g,1.29,1.2,1.2166666666666668,1.22
dynamo kiev,g,2.88,1.95,2.7095238095238097,2.75
maccabi tel aviv,g,151.0,32.0,75.047619047619051,67.0
zenit,h,1.08,1.0,1.0142857142857142,1.0
porto,h,1.1,1.1,1.1000000000000001,1.1000000000000001
valencia,h,1.13,1.04,1.0971428571428572,1.1000000000000001
lyon,h,8.5,3.85,6.8976190476190471,7.0
bate borisov,h,13.0,13.0,13.0,13.0
gent,h,23.0,7.65,16.316666666666666,16.0
