name,group,max,min,mean,median
real madrid,a,1.06,1.01,1.0266666666666666,1.02
psg,a,1.13,1.06,1.0953333333333333,1.1000000000000001
shakhtar donetsk,a,7.5,3.65,6.0100000000000007,6.5
malmo ff,a,51.0,13.0,30.399999999999999,31.0
wolfsburg,b,1.5,1.29,1.3583333333333334,1.3450000000000002
man utd,b,1.62,1.5,1.5441666666666667,1.53
psv,b,2.75,2.25,2.4775,2.5
cska moscow,b,3.25,2.75,3.0066666666666664,3.0
atletico madrid,c,1.05,1.01,1.0242857142857142,1.02
benfica,c,1.36,1.2,1.2979999999999998,1.3
galatasaray,c,4.33,2.75,3.2273333333333332,3.1400000000000001
fc astana,c,26.0,13.0,20.293333333333333,21.0
juventus,d,1.22,1.17,1.1915384615384614,1.2
man city,d,1.67,1.45,1.5461538461538462,1.5700000000000001
sevilla,d,2.1,1.67,1.9069230769230769,1.9099999999999999
monchengladbach,d,10.0,7.5,8.9215384615384625,9.0
barcelona,e,1.05,1.02,1.03,1.0249999999999999
bayer leverkusen,e,1.85,1.73,1.7949999999999999,1.8149999999999999
roma,e,1.91,1.7,1.825,1.8149999999999999
bate borisov,e,51.0,17.0,32.833333333333336,26.0
bayern munich,f,1.05,1.01,1.0183333333333333,1.01
arsenal,f,1.36,1.25,1.3,1.29
olympiakos,f,6.0,4.0,4.833333333333333,4.75
din zagreb,f,8.5,5.0,6.833333333333333,7.0
chelsea,g,1.05,1.02,1.0316666666666667,1.03
porto,g,1.29,1.2,1.2433333333333334,1.25
dynamo kiev,g,4.33,3.5,3.9016666666666668,3.875
maccabi tel aviv,g,21.0,9.0,13.833333333333334,13.0
zenit,h,1.33,1.17,1.2583333333333333,1.25
valencia,h,1.8,1.53,1.6100000000000001,1.5700000000000001
lyon,h,1.91,1.83,1.8716666666666668,1.875
gent,h,7.0,5.0,6.333333333333333,6.5
