name,group,max,min,mean,median
juventus,a,1.17,1.06,1.1120000000000001,1.105
atletico madrid,a,1.36,1.05,1.202,1.2
olympiakos,a,3.0,2.2,2.6315,2.6299999999999999
malmo ff,a,34.0,13.1,26.210000000000001,26.0
real madrid,b,1.01,1.0,1.0049999999999999,1.0049999999999999
liverpool,b,1.2,1.06,1.1375,1.1299999999999999
basel,b,8.0,4.5,5.7125000000000004,5.5
ludogorets razgrad,b,34.0,10.0,19.600000000000001,19.0
zenit,c,1.55,1.3,1.4638095238095237,1.45
monaco,c,1.83,1.65,1.759047619047619,1.8
bayer leverkusen,c,1.91,1.65,1.8024999999999998,1.8300000000000001
benfica,c,3.75,2.75,3.1429999999999998,3.2250000000000001
dortmund,d,1.06,1.01,1.0485000000000002,1.05
arsenal,d,1.34,1.2,1.2734999999999999,1.28
galatasaray,d,5.0,3.28,4.1755000000000004,4.3300000000000001
anderlecht,d,8.0,5.5,6.7173684210526314,7.0
bayern munich,e,1.05,1.03,1.0429999999999999,1.0449999999999999
man city,e,1.57,1.38,1.5024999999999999,1.5
roma,e,2.38,1.99,2.2359999999999998,2.25
cska moscow,e,34.0,15.0,21.149999999999999,21.0
barcelona,f,1.02,1.0,1.0130000000000001,1.01
psg,f,1.17,1.03,1.1314285714285712,1.1299999999999999
ajax,f,6.0,4.25,4.8700000000000001,4.9950000000000001
apoel nicosia,f,26.0,10.5,21.074999999999999,21.0
chelsea,g,1.04,1.01,1.0215000000000001,1.02
schalke 04,g,1.33,1.25,1.2925,1.29
sporting lisbon,g,3.5,2.44,3.1600000000000001,3.25
maribor,g,26.0,13.0,19.115000000000002,21.0
porto,h,1.24,1.05,1.1528571428571428,1.1699999999999999
athletic bilbao,h,1.67,1.27,1.5795238095238096,1.6000000000000001
shakhtar donetsk,h,1.83,1.31,1.7276190476190476,1.75
bate borisov,h,21.0,12.0,16.07,17.0
