name,group,max,min,mean,median
juventus,a,1.17,1.1,1.1131578947368421,1.1000000000000001
atletico madrid,a,1.33,1.16,1.2089473684210525,1.2
olympiakos,a,3.0,2.2,2.6499999999999999,2.75
malmo ff,a,34.0,15.0,27.789473684210527,29.0
real madrid,b,1.01,1.0,1.0041176470588236,1.0
liverpool,b,1.22,1.06,1.1428571428571428,1.1399999999999999
basel,b,8.0,4.5,5.7814999999999994,5.5
ludogorets razgrad,b,34.0,10.0,18.733333333333331,17.0
zenit,c,1.53,1.33,1.4605000000000001,1.4449999999999998
monaco,c,1.97,1.72,1.7855000000000001,1.8
bayer leverkusen,c,1.91,1.65,1.7955000000000001,1.8149999999999999
benfica,c,3.75,2.75,3.1364999999999998,3.2250000000000001
dortmund,d,1.06,1.01,1.0478947368421052,1.05
arsenal,d,1.29,1.2,1.2652631578947369,1.28
galatasaray,d,5.0,3.5,4.1799999999999997,4.3300000000000001
anderlecht,d,8.0,5.5,6.7236842105263159,7.0
bayern munich,e,1.03,1.01,1.0121428571428572,1.01
man city,e,1.91,1.52,1.7671428571428571,1.8149999999999999
roma,e,2.1,1.83,1.9421428571428569,1.9099999999999999
cska moscow,e,51.0,19.0,34.0,34.0
barcelona,f,1.05,1.02,1.0323076923076924,1.03
psg,f,1.07,1.03,1.0546153846153847,1.0600000000000001
ajax,f,8.0,5.0,6.375,6.25
apoel nicosia,f,34.0,21.0,24.416666666666668,21.0
chelsea,g,1.06,1.0,1.0135714285714286,1.01
schalke 04,g,1.4,1.33,1.3807142857142856,1.3999999999999999
sporting lisbon,g,3.25,1.95,2.9321428571428569,3.0
maribor,g,17.0,11.0,15.076923076923077,15.0
porto,h,1.17,1.01,1.0930769230769231,1.1000000000000001
shakhtar donetsk,h,1.72,1.01,1.5992307692307692,1.6699999999999999
athletic bilbao,h,2.4,1.01,2.0569230769230771,2.2000000000000002
bate borisov,h,10.0,2.9,6.6076923076923082,6.0
