name,group,max,min,mean,median
atletico madrid,a,1.06,1.02,1.0429411764705883,1.05
juventus,a,1.36,1.2,1.2727777777777778,1.2850000000000001
olympiakos,a,3.2,2.4,2.6911764705882355,2.6299999999999999
malmo ff,a,67.0,29.0,58.176470588235297,67.0
liverpool,b,1.97,1.7,1.8657894736842107,1.8999999999999999
basel,b,2.1,1.83,1.9194736842105262,1.9099999999999999
ludogorets razgrad,b,41.0,2.33,20.280526315789473,21.0
bayer leverkusen,c,1.32,1.0,1.0680000000000001,1.01
monaco,c,2.62,2.0,2.3905882352941177,2.5
zenit,c,2.75,2.38,2.584705882352941,2.6200000000000001
benfica,c,3.5,2.4,2.9064705882352939,3.0
dortmund,d,1.01,1.01,1.01,1.01
arsenal,d,1.04,1.0,1.0188235294117647,1.02
anderlecht,d,51.0,15.0,26.294117647058822,26.0
galatasaray,d,301.0,15.0,51.823529411764703,34.0
man city,e,2.03,1.83,1.8875,1.8700000000000001
roma,e,2.25,1.91,2.0316666666666667,2.0
cska moscow,e,21.0,8.0,13.491666666666667,14.0
sporting lisbon,g,1.33,1.33,1.3300000000000001,1.3300000000000001
schalke 04,g,3.3,3.25,3.2749999999999999,3.2749999999999999
