name,group,max,min,mean,median
atletico madrid,a,1.11,1.05,1.0860000000000001,1.0800000000000001
juventus,a,1.17,1.04,1.1285714285714288,1.1299999999999999
olympiakos,a,5.0,3.28,4.2057142857142855,4.3300000000000001
malmo ff,a,21.0,10.0,13.276190476190477,13.0
real madrid,b,1.04,1.0,1.0115000000000003,1.01
liverpool,b,1.29,1.14,1.2238095238095237,1.22
basel,b,5.5,3.5,4.4142857142857146,4.5
ludogorets razgrad,b,26.0,8.37,13.760476190476192,12.0
bayer leverkusen,c,1.67,1.38,1.5500000000000003,1.5700000000000001
benfica,c,1.95,1.66,1.8295238095238096,1.8
zenit,c,2.25,1.8,2.0449999999999995,2.0
monaco,c,2.4,1.9,2.277619047619047,2.2999999999999998
arsenal,d,1.25,1.16,1.2023809523809521,1.2
dortmund,d,1.29,1.15,1.2142857142857142,1.2
galatasaray,d,3.42,2.62,3.0185714285714291,3.0
anderlecht,d,9.0,2.07,7.2304761904761907,7.5
bayern munich,e,1.15,1.03,1.092857142857143,1.0800000000000001
man city,e,1.36,1.19,1.3128571428571429,1.3300000000000001
roma,e,3.5,2.62,2.8866666666666667,2.8500000000000001
cska moscow,e,13.0,5.36,9.4019047619047633,10.0
barcelona,f,1.03,1.0,1.0189999999999999,1.02
psg,f,1.2,1.07,1.1295238095238094,1.1200000000000001
ajax,f,6.0,3.47,5.137142857142857,5.0
apoel nicosia,f,26.0,11.0,17.652380952380955,17.0
chelsea,g,1.04,1.0,1.0145000000000002,1.01
schalke 04,g,1.55,1.33,1.436190476190476,1.3999999999999999
sporting lisbon,g,3.25,2.23,2.7229999999999999,2.75
maribor,g,26.0,10.0,16.81904761904762,15.1
porto,h,1.4,1.2,1.3166666666666667,1.3300000000000001
athletic bilbao,h,1.45,1.28,1.3947619047619049,1.3999999999999999
shakhtar donetsk,h,2.0,1.49,1.8038095238095242,1.8300000000000001
bate borisov,h,11.0,6.0,9.2380952380952372,9.0
